place,catu,grav,sexe,secu1,senc,catv,obs,obsm,choc,manv,motor,catr,circ,nbv,vosp,prof,plan,surf,infra,situ,vma,hrmn,lum,atm,col,lat,long,we,age,agg_1,agg_2,int_1,int_2,int_3,int_4,int_5,int_6,int_7,int_8,int_9
2.0,2.0,3.0,1.0,1.0,1,7,0,2,3,1,1,3,2,2,0,1,1,2,0,1,80,17,2,1,1,45.283055,0.008755,False,82.0,True,False,True,False,False,False,False,False,False,False,False
8.0,2.0,4.0,1.0,8.0,1,7,1,0,2,1,6,2,2,2,0,1,1,1,0,3,80,20,2,1,2,47.935511,1.201473,False,36.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,1.0,2,7,12,2,2,15,1,3,2,2,0,1,1,1,0,1,50,12,1,1,1,45.454325,5.638368,False,42.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,2.0,1,32,12,2,5,17,1,4,1,1,0,1,1,1,0,1,50,15,1,1,3,48.9087045101,2.3991015248,False,49.0,False,True,False,False,False,False,False,False,False,False,True
1.0,1.0,2.0,0.0,8.0,0,60,15,0,0,1,5,4,1,2,1,1,1,1,0,1,50,18,1,1,6,48.89581,2.27857,False,15.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,8.0,1,7,0,2,2,1,1,3,2,2,0,1,1,2,0,1,80,12,1,5,3,44.831891,1.770859,False,43.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,1,2,1,3,2,2,0,1,1,1,0,1,50,17,1,1,2,48.8195123535,2.199344337,True,39.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,1.0,1,7,0,2,3,1,1,3,2,2,0,1,1,1,0,1,90,13,1,1,3,49.133051,4.337089,False,38.0,True,False,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,3,1,1,4,1,0,0,1,1,1,0,1,50,18,4,1,3,48.88498499,2.19069276,True,62.0,False,True,False,False,True,False,False,False,False,False,False
9.0,2.0,1.0,0.0,1.0,1,7,0,2,1,1,1,3,2,2,0,3,3,1,0,1,80,17,1,1,3,47.96991793,-4.26806786,False,15.0,True,False,False,True,False,False,False,False,False,False,False
10.0,3.0,2.0,0.0,0.0,0,7,0,1,1,1,1,4,2,2,0,1,1,1,0,1,50,1,3,1,6,45.4347832845,4.3898359067,False,18.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,3,50,0,2,1,1,3,3,3,2,1,1,1,2,0,1,50,7,3,3,3,48.8965175959,2.2523313761,False,53.0,False,True,False,False,False,True,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,7,16,1,4,1,2,0,1,1,1,0,1,50,17,5,1,3,48.838664,2.251775,False,21.0,False,True,False,False,True,False,False,False,False,False,False
2.0,2.0,1.0,0.0,1.0,2,7,15,2,3,15,1,3,2,2,0,1,1,1,0,1,50,20,2,1,3,46.082842,6.365609,False,17.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,1,1,1,2,3,4,0,1,3,1,0,1,90,17,1,1,4,49.03771,2.12312,False,48.0,True,False,True,False,False,False,False,False,False,False,False
10.0,3.0,2.0,1.0,0.0,1,31,0,1,1,1,1,4,2,4,0,1,1,1,0,1,30,20,3,1,6,48.872278,2.355935,False,19.0,False,True,False,True,False,False,False,False,False,False,False
10.0,3.0,3.0,1.0,0.0,0,7,0,1,1,1,1,4,2,2,0,1,1,2,0,1,30,17,3,2,6,45.18734,5.7581,False,22.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,2.0,1.0,2.0,2,32,0,2,3,1,1,4,1,1,0,1,1,1,0,1,30,15,1,1,3,48.866277,2.367427,True,42.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,4,1,1,1,3,3,0,3,1,1,0,1,110,19,1,1,4,48.8397442438,2.2019797335,False,49.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,1.0,0,7,0,2,1,19,1,3,2,2,0,1,1,1,0,1,50,4,3,1,3,48.91983,2.45139,False,22.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,10,0,2,2,0,1,3,2,3,0,1,1,1,0,1,50,19,1,1,1,48.63836,2.31492,False,42.0,False,True,True,False,False,False,False,False,False,False,False
2.0,2.0,1.0,1.0,1.0,1,7,0,2,6,10,1,3,2,3,3,1,1,1,0,6,50,18,1,1,3,43.538866,1.371188,False,23.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,2,7,0,0,4,15,1,7,2,2,0,1,3,1,0,1,80,11,1,1,2,43.598151,3.782458,True,38.0,True,False,True,False,False,False,False,False,False,False,False
4.0,2.0,3.0,1.0,1.0,2,7,0,2,3,1,1,3,2,2,0,1,1,1,0,1,80,16,1,1,1,49.715503,0.366154,True,5.0,True,False,True,False,False,False,False,False,False,False,False
3.0,2.0,1.0,0.0,3.0,2,7,0,2,4,2,1,1,3,4,0,1,1,1,0,1,70,15,1,1,2,44.86848,-0.64725,True,10.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,8.0,2,7,0,2,8,23,1,3,3,4,0,1,1,3,0,1,90,5,5,2,5,43.42754,5.25525,True,22.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,3,7,0,2,3,16,1,3,2,1,0,1,4,1,0,1,80,18,1,1,3,49.643189,0.463491,False,29.0,True,False,False,False,False,False,True,False,False,False,False
2.0,2.0,2.0,0.0,1.0,2,7,0,2,4,2,1,1,3,7,0,1,1,1,0,1,90,16,1,1,4,45.70188,4.96909,False,25.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,4,0,3,13,1,2,3,6,0,2,2,1,3,1,90,6,2,1,6,44.8126,-0.52115,False,22.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,1.0,1,7,8,0,3,9,0,3,3,4,0,1,1,1,0,1,30,13,1,1,3,48.90805,2.49516,False,64.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,3,7,0,2,3,9,1,4,2,2,0,2,1,2,0,1,30,17,1,2,3,48.14841,-1.65659,True,25.0,False,True,True,False,False,False,False,False,False,False,False
10.0,3.0,3.0,1.0,8.0,3,7,0,1,7,16,1,4,1,2,0,2,1,1,0,8,50,14,1,1,6,43.42604,6.77004,False,88.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,1.0,0.0,8.0,2,7,0,1,1,15,1,4,1,3,0,2,2,1,0,1,50,8,1,1,6,45.75839,4.81312,False,25.0,False,True,False,False,False,False,False,False,True,False,False
10.0,3.0,2.0,0.0,8.0,1,7,0,1,1,1,0,7,2,4,0,1,1,1,0,1,50,5,3,1,6,43.2765,5.39774,True,33.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,1,7,4,0,1,1,1,1,1,2,0,2,3,1,3,1,40,13,1,1,7,48.7823,2.4397,False,39.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,4.0,0.0,0.0,2,1,0,0,0,2,5,3,2,2,0,2,1,1,0,1,80,15,1,1,7,43.17505754,-0.35699666,True,71.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,1.0,2,7,1,0,3,1,1,4,1,1,0,1,1,1,0,1,30,8,1,1,6,48.8487678,2.265691,True,26.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,2,37,0,2,3,1,1,3,2,2,0,2,2,1,0,1,80,8,1,5,3,43.5073961009,5.7337918281,False,55.0,True,False,True,False,False,False,False,False,False,False,False
2.0,2.0,3.0,0.0,1.0,2,7,8,2,2,1,1,3,2,2,0,1,1,2,0,1,80,21,5,2,3,48.64791251,4.76010666,False,86.0,True,False,False,False,True,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,1,33,4,2,8,3,1,1,1,3,0,1,1,1,1,1,70,8,1,1,3,48.76020129,2.32061692,False,41.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,2.0,1,33,0,2,2,10,1,3,1,1,0,1,1,1,0,1,30,11,1,1,3,48.905369,2.31031,True,34.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,7,0,2,4,2,1,4,2,4,3,1,1,2,0,1,50,18,2,2,2,45.18044,5.72346,False,23.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,1,7,4,0,1,0,1,1,3,4,0,2,3,1,0,1,110,21,5,1,5,45.49399,4.54772,False,31.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,3,7,0,2,1,0,1,4,2,2,0,1,1,1,0,1,50,18,1,1,3,48.805625,2.384431,False,30.0,False,True,False,True,False,False,False,False,False,False,False
2.0,2.0,2.0,1.0,1.0,3,7,0,2,5,16,1,4,3,4,0,1,1,1,0,1,50,12,1,1,3,47.9379625513,1.8946392238,False,34.0,True,False,False,False,False,False,False,True,False,False,False
1.0,1.0,2.0,1.0,0.0,2,7,0,2,1,15,1,3,2,2,2,1,1,1,0,1,70,11,1,1,1,45.647352,4.856279,False,75.0,True,False,False,False,True,False,False,False,False,False,False
1.0,1.0,3.0,0.0,2.0,0,33,6,0,1,0,1,4,2,2,0,1,4,1,0,8,50,18,1,1,6,50.692343,2.351542,False,31.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,8,9,1,3,2,1,0,1,2,1,5,1,50,7,1,1,3,46.786142,0.546505,False,67.0,True,False,False,False,False,False,False,True,False,False,False
1.0,1.0,1.0,0.0,1.0,2,10,0,2,1,2,1,1,3,6,0,1,1,2,0,1,110,21,5,8,2,45.81635,4.97266,True,29.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,7,0,2,1,1,1,3,2,2,0,2,1,1,0,1,50,18,1,1,2,48.43979,2.15728,False,19.0,False,True,True,False,False,False,False,False,False,False,False
4.0,2.0,1.0,0.0,1.0,2,7,0,1,2,1,1,4,2,2,3,1,1,1,0,1,50,19,3,1,6,45.77074,4.81209,False,22.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,8.0,3,50,0,2,1,2,3,4,2,2,1,1,1,1,0,1,50,7,2,1,1,48.0094,0.19557,False,33.0,False,True,False,False,False,False,False,True,False,False,False
1.0,1.0,3.0,1.0,2.0,3,2,0,2,1,1,1,4,2,2,0,1,1,1,0,1,50,7,1,1,3,43.48114,-1.4588,False,17.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,3,7,0,2,1,5,1,7,2,2,0,2,1,1,0,1,50,9,1,1,1,43.445784,5.467136,False,77.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,3,30,0,2,7,16,1,4,1,2,0,1,2,1,0,1,50,20,2,1,3,43.49091,-1.49537,False,22.0,False,True,False,False,False,False,False,True,False,False,False
1.0,1.0,1.0,0.0,1.0,2,7,0,2,1,1,1,3,2,2,0,1,3,2,0,1,80,21,5,2,1,46.129709,6.511019,True,27.0,True,False,True,False,False,False,False,False,False,False,False
2.0,2.0,2.0,1.0,1.0,2,7,0,2,2,1,1,3,1,1,0,1,1,1,0,1,50,18,1,1,3,44.55601,2.21652,False,48.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,4,2,1,2,1,1,3,2,0,2,1,1,0,1,130,17,1,1,3,43.153336,2.963669,False,20.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,1.0,1.0,1,7,0,2,1,17,1,3,2,2,0,4,1,1,0,1,80,11,1,1,3,45.706606,4.03372,False,84.0,True,False,False,False,True,False,False,False,False,False,False
1.0,1.0,2.0,1.0,1.0,2,7,0,2,3,1,1,3,2,2,0,1,1,1,0,1,80,6,2,1,1,48.839127,7.536192,False,40.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,7,0,2,1,1,1,3,2,2,0,1,1,1,0,1,50,17,1,1,6,48.987856,1.707678,False,69.0,False,True,False,True,False,False,False,False,False,False,False
10.0,3.0,2.0,0.0,0.0,1,7,0,1,4,4,1,4,1,1,0,1,1,1,0,1,30,14,1,1,6,45.84317,1.25683,False,84.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,1,1,1,7,3,6,0,1,1,1,0,1,50,13,1,1,3,45.79023,3.08345,False,49.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,10,0,2,1,16,1,4,3,4,1,1,1,1,0,1,50,7,1,5,3,48.586769,7.763662,False,54.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,10,0,2,3,1,1,3,2,2,0,1,1,2,0,1,80,13,1,8,3,49.4296040687,5.6861020607,False,37.0,True,False,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,7,0,2,2,15,1,4,2,2,0,1,1,1,0,1,50,17,2,1,3,44.78556,-0.68214,False,53.0,False,True,False,True,False,False,False,False,False,False,False
2.0,2.0,2.0,1.0,1.0,2,7,7,2,7,19,1,3,2,2,0,1,1,1,5,1,80,19,1,1,3,46.148582,0.223874,False,17.0,True,False,False,True,False,False,False,False,False,False,False
2.0,2.0,1.0,1.0,1.0,1,7,0,2,7,15,1,3,2,2,0,1,1,1,0,1,50,17,1,1,3,46.137631,0.178431,True,18.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,3,15,1,3,2,2,0,1,1,1,0,1,30,15,1,1,3,48.80905,2.37737,False,42.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,1,33,0,2,8,2,0,3,3,6,0,1,1,1,0,1,50,13,1,1,3,48.91480112,2.35812298,False,55.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,2,33,0,0,0,0,1,1,3,4,0,1,1,1,0,1,90,6,5,1,3,48.9089605857,2.2142802499,False,30.0,True,False,True,False,False,False,False,False,False,False,False
2.0,2.0,1.0,1.0,1.0,2,10,0,2,4,2,1,2,3,5,0,1,1,1,3,1,50,15,1,1,2,44.8684684628,-0.4968711734,True,37.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,17,0,0,1,0,1,1,1,4,0,1,1,1,0,1,90,0,5,1,6,48.7930959416,2.3450827925,False,53.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,2.0,2,33,3,0,0,13,1,3,2,2,0,2,2,1,0,8,80,16,1,1,7,44.301785,6.582951,True,33.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,1,31,1,2,3,1,1,4,2,5,0,1,1,1,0,1,30,16,1,1,3,48.8755497394,2.3567222804,False,19.0,False,True,False,False,False,True,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,1,7,0,2,1,1,1,4,3,4,0,3,2,1,0,1,50,9,1,1,3,44.90397,-0.51813,True,27.0,False,True,False,False,False,True,False,False,False,False,False
5.0,2.0,3.0,1.0,0.0,1,7,0,2,1,1,1,2,1,4,0,1,1,1,0,1,90,23,5,1,5,43.606274,3.817459,False,20.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,2,7,0,2,4,1,1,3,2,2,0,2,1,1,6,1,50,15,1,1,4,48.8452395154,2.1981453896,False,41.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,1,7,0,2,4,23,1,3,1,1,0,1,1,1,0,1,30,14,1,1,2,48.9856433742,2.3426038027,False,47.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,1.0,1.0,2,7,0,2,1,1,1,3,1,2,0,1,1,2,1,1,70,13,1,2,2,48.719,2.37,False,23.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,2.0,1,31,0,2,1,18,1,4,3,2,2,1,1,2,0,5,50,18,1,3,3,44.84176,-0.66523,False,21.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,1.0,2,7,0,2,3,15,0,4,2,2,0,2,1,2,0,1,30,20,3,2,3,49.55775,0.48535,True,48.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,3,7,0,2,4,20,1,4,3,2,3,2,1,1,0,4,30,10,1,1,2,49.2262674058,4.0198571113,False,88.0,True,False,True,False,False,False,False,False,False,False,False
10.0,3.0,2.0,1.0,0.0,1,7,0,1,2,14,3,4,1,1,0,1,1,1,0,1,30,14,1,1,6,48.861818,2.350892,True,21.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,3.0,1.0,2.0,3,2,0,2,8,1,1,7,2,2,0,1,1,1,0,1,50,8,1,7,3,43.71635,7.28254,False,17.0,False,True,False,True,False,False,False,False,False,False,False
2.0,2.0,2.0,1.0,1.0,2,7,0,2,9,1,1,1,1,6,0,2,1,1,0,1,110,23,5,1,3,48.57851,2.46302,False,18.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,8.0,2,7,0,2,3,1,1,4,2,5,1,1,1,1,5,1,50,19,1,1,3,45.71721,4.87039,True,25.0,False,True,False,False,True,False,False,False,False,False,False
10.0,3.0,2.0,1.0,0.0,1,33,0,1,1,1,1,4,2,2,0,1,1,1,0,1,30,8,1,1,6,48.8843503823,2.3912543574,False,11.0,False,True,False,False,True,False,False,False,False,False,False
2.0,2.0,2.0,1.0,1.0,3,7,0,2,7,15,1,4,1,1,0,1,1,2,0,1,50,19,3,2,3,48.989464,2.377097,False,42.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,0,10,0,1,3,18,1,4,3,4,0,1,1,1,0,1,50,21,3,1,6,45.78486,4.86725,False,26.0,False,True,True,False,False,False,False,False,False,False,False
3.0,2.0,1.0,1.0,1.0,2,7,0,2,4,2,1,4,2,2,0,1,1,1,0,1,50,15,1,7,2,43.30513,-0.37201,True,7.0,False,True,True,False,False,False,False,False,False,False,False
9.0,2.0,2.0,0.0,1.0,2,7,2,0,9,1,1,3,2,2,0,1,2,1,0,3,80,15,1,1,7,48.814975,7.304921,False,5.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,2.0,2,33,7,2,1,1,1,7,2,2,0,2,3,1,0,1,80,15,1,1,1,45.526231,4.390519,True,20.0,True,False,False,True,False,False,False,False,False,False,False
10.0,3.0,4.0,0.0,0.0,1,14,0,1,6,13,1,4,2,2,0,1,1,1,0,1,50,13,1,1,6,47.837512,7.302818,False,88.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,8,16,1,4,2,4,0,1,1,1,0,1,50,8,1,1,3,48.6798035489,6.2045294921,False,45.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,1.0,2,7,0,2,4,2,1,1,1,2,0,1,1,1,0,1,110,23,5,1,2,43.48379,5.40795,True,34.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,1,7,1,1,0,1,0,3,1,1,1,2,3,2,0,1,50,13,1,8,6,48.868207,2.492044,False,37.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,1,7,0,1,1,1,1,4,2,2,0,1,1,1,0,1,50,17,1,1,6,48.6989985298,6.134729938,False,37.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,0,2,1,2,1,1,1,3,0,1,1,1,0,1,110,9,1,1,4,48.8332845137,2.1599041392,False,38.0,True,False,True,False,False,False,False,False,False,False,False
2.0,2.0,3.0,0.0,1.0,1,7,2,0,1,1,1,3,2,2,0,1,1,1,0,3,80,0,5,5,7,43.690354,1.565337,True,21.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,2,34,0,0,0,2,1,1,1,1,0,1,3,1,3,1,50,20,2,1,7,43.67065,7.200358,False,19.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,8.0,3,50,0,2,1,1,3,4,2,2,0,1,1,2,0,1,50,21,3,2,2,49.38931145,1.07863855,False,42.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,8.0,1,1,0,2,3,19,5,3,3,9,1,1,1,1,0,1,50,18,1,8,3,48.7998881231,2.3232586383,False,29.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,7,0,2,6,16,1,3,2,2,0,1,1,1,0,1,50,13,1,1,4,48.70559,2.35697,False,52.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,2.0,1.0,1.0,3,7,1,0,1,9,1,4,2,1,0,1,1,2,0,1,30,1,4,2,6,46.9888,3.16327,False,18.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,1.0,0.0,8.0,3,10,0,1,2,2,1,4,2,2,0,1,1,1,0,1,50,19,3,1,6,43.307784,1.222481,False,41.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,2,7,0,2,3,15,1,4,2,2,2,1,1,1,0,1,30,17,2,1,3,48.0959,-1.6615,False,81.0,False,True,False,True,False,False,False,False,False,False,False
2.0,2.0,2.0,1.0,1.0,3,7,0,2,4,23,1,4,2,2,0,1,1,1,0,1,50,17,1,1,2,48.5102,-2.73539,False,18.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,4.0,0.0,1.0,1,7,3,2,3,1,1,2,2,2,0,1,1,1,0,1,80,8,1,8,6,48.6049,2.738867,False,44.0,True,False,True,False,False,False,False,False,False,False,False
2.0,2.0,2.0,1.0,1.0,1,7,0,2,3,13,1,7,2,2,0,1,4,1,0,1,90,0,5,1,1,43.10914,6.04426,False,23.0,True,False,True,False,False,False,False,False,False,False,False
10.0,3.0,3.0,1.0,0.0,2,1,0,1,9,13,0,7,2,2,0,2,4,1,0,1,50,12,1,1,6,43.66694,7.152678,False,39.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,3,7,0,2,8,1,1,4,1,1,0,2,1,1,0,1,30,15,1,1,3,43.48285,-1.55658,False,51.0,False,True,False,True,False,False,False,False,False,False,False
2.0,2.0,1.0,1.0,1.0,2,7,0,2,1,13,1,4,2,2,0,1,1,1,0,1,50,15,1,1,1,45.16539,1.52133,False,74.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,1.0,1.0,2,7,0,2,3,13,1,3,3,2,0,2,3,1,0,1,80,16,1,1,1,44.42776,1.43591,False,21.0,True,False,True,False,False,False,False,False,False,False,False
7.0,2.0,3.0,1.0,0.0,2,7,3,2,2,17,2,1,3,6,0,1,1,2,0,1,110,12,1,2,3,45.71363365,3.15148309,False,18.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,1,7,6,0,1,1,1,3,2,2,0,2,3,2,0,3,50,3,5,8,6,46.21386,5.611715,True,51.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,2.0,0,33,0,0,0,1,1,4,1,2,0,1,1,1,0,1,50,2,3,1,7,48.83131,2.26202,False,25.0,False,True,True,False,False,False,False,False,False,False,False
3.0,2.0,2.0,0.0,1.0,1,7,2,0,1,19,1,2,1,1,0,2,3,1,0,1,50,11,1,1,6,49.05835025,2.00296909,False,19.0,True,False,True,False,False,False,False,False,False,False,False
2.0,2.0,3.0,1.0,1.0,1,7,0,2,7,19,6,2,2,2,0,1,1,2,0,1,80,18,5,2,1,48.46929,-2.0602,False,86.0,True,False,False,True,False,False,False,False,False,False,False
1.0,1.0,2.0,1.0,1.0,2,7,0,2,3,1,0,3,1,1,0,1,1,2,0,1,50,6,3,2,1,48.9058766053,2.4588307142,True,43.0,False,True,False,False,False,False,False,False,False,False,True
1.0,1.0,3.0,0.0,1.0,3,7,0,2,1,1,1,4,1,4,0,2,1,1,0,1,50,17,1,1,4,43.67123,7.21804,True,76.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,1.0,1.0,0,7,0,2,3,15,1,4,2,2,0,1,1,1,0,1,50,19,1,1,1,49.025968,1.157093,False,26.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,3,7,0,2,1,19,2,3,3,5,3,1,1,1,5,6,50,10,1,8,3,48.79052,2.45337,False,46.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,1.0,1,7,0,2,1,5,1,3,2,2,0,1,1,1,0,8,50,23,3,1,5,48.88393049,2.48835211,False,20.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,2.0,2,33,0,0,0,1,1,3,2,2,0,1,1,1,0,1,80,10,1,1,7,43.890656,1.893747,True,22.0,True,False,True,False,False,False,False,False,False,False,False
6.0,2.0,2.0,0.0,0.0,1,7,13,0,9,1,1,3,2,2,0,2,3,1,0,8,80,14,1,1,6,45.612484,6.860828,False,3.0,True,False,False,False,False,True,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,3,10,0,2,3,1,1,3,2,2,0,1,1,1,0,1,50,16,1,1,5,43.82981,5.05488,False,31.0,False,True,True,False,False,False,False,False,False,False,False
2.0,2.0,2.0,0.0,0.0,3,7,2,0,1,1,1,4,2,2,0,1,2,1,0,3,80,23,5,1,6,49.718658,4.752801,True,19.0,True,False,True,False,False,False,False,False,False,False,False
2.0,2.0,2.0,1.0,2.0,2,33,0,2,1,1,1,4,2,2,2,1,1,1,0,1,50,12,1,1,3,48.30959,4.06127,True,20.0,False,True,False,True,False,False,False,False,False,False,False
9.0,2.0,2.0,0.0,8.0,2,7,0,2,1,0,1,3,2,2,0,2,4,2,0,1,70,22,5,9,1,43.177235,3.101406,False,17.0,True,False,True,False,False,False,False,False,False,False,False
1.0,1.0,3.0,0.0,2.0,1,31,0,2,1,1,1,4,1,1,0,1,1,1,0,1,30,15,1,1,2,44.386623,6.654475,True,17.0,False,True,True,False,False,False,False,False,False,False,False
1.0,1.0,1.0,0.0,1.0,2,7,0,2,2,1,2,3,2,3,0,1,1,2,0,1,50,5,3,2,3,48.90004,2.30631,False,38.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,1,32,0,0,1,15,1,3,2,4,0,1,1,1,0,1,50,13,1,1,1,48.8175,2.3079,False,52.0,False,True,False,True,False,False,False,False,False,False,False
1.0,1.0,2.0,0.0,2.0,2,31,0,2,1,2,1,4,2,2,2,2,1,1,0,1,30,9,1,1,3,48.850344,2.342612,False,24.0,False,True,False,False,True,False,False,False,False,False,False
1.0,1.0,3.0,0.0,8.0,1,7,2,0,2,0,0,3,2,2,0,1,2,1,0,3,80,5,5,1,6,47.45531,-1.299324,True,22.0,True,False,True,False,False,False,False,False,False,False,False
10.0,3.0,3.0,0.0,0.0,2,7,0,1,5,23,1,3,2,2,0,1,1,2,0,1,80,17,5,9,2,46.09629,4.822309,True,68.0,True,False,False,False,False,True,False,False,False,False,False
1.0,1.0,4.0,1.0,2.0,1,43,0,2,1,1,1,4,2,5,0,4,1,1,3,1,50,0,3,1,1,43.28468874,5.39865788,True,29.0,False,True,True,False,False,False,False,False,False,False,False
